DAUID,DA_address,Target_name,Target_address,Distance (km)
59170300,"136 S Turner St, Victoria, BC V8V 2J8",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.38
59170301,"540 Rithet St, Victoria, BC V8V 1E2",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.21
59170301,"540 Rithet St, Victoria, BC V8V 1E2",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.49
59170302,"40 Government St, Victoria, BC V8V 2K3",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.19
59170302,"40 Government St, Victoria, BC V8V 2K3",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.21
59170302,"40 Government St, Victoria, BC V8V 2K3",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.26
59170302,"40 Government St, Victoria, BC V8V 2K3",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.4
59170302,"548 Dallas Rd, Victoria, BC V8V 1B3",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.27
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.09
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.48
59170304,"132 Menzies St, Victoria, BC V8V 2G5",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.23
59170304,"132 Menzies St, Victoria, BC V8V 2G5",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.26
59170304,"132 Menzies St, Victoria, BC V8V 2G5",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.49
59170305,"345 St James St, Victoria, BC V8V 1J7",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.31
59170305,"345 St James St, Victoria, BC V8V 1J7",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.33
59170305,"345 St James St, Victoria, BC V8V 1J7",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.35
59170305,"345 St James St, Victoria, BC V8V 1J7",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.5
59170308,"443 Superior St, Victoria, BC V8V 4S7",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.2
59170308,"443 Superior St, Victoria, BC V8V 4S7",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.23
59170308,"443 Superior St, Victoria, BC V8V 4S7",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.48
59170309,"242 Ontario St, Victoria, BC V8V 1N2",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.12
59170309,"242 Ontario St, Victoria, BC V8V 1N2",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.39
59170310,"121 Michigan St, Victoria, BC V8V 1R2",Fisherman's Wharf Park,"12 Erie St, Victoria, BC V8V 0B2",0.31
59170310,"121 Michigan St, Victoria, BC V8V 1R2",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.33
59170310,"121 Michigan St, Victoria, BC V8V 1R2",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.37
59170311,"506 Pendray St, Victoria, BC V8V 0A9",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.26
59170312,"111 Niagara St, Victoria, BC V8V 1G1",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.02
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",Fisherman's Wharf Park,"12 Erie St, Victoria, BC V8V 0B2",0.23
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.32
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.14
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.41
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",Fisherman's Wharf Park,"12 Erie St, Victoria, BC V8V 0B2",0.44
59170313,"46 Pilot St, Victoria, BC V8V 2A4",MacDonald Park,"212 Niagara St, Victoria, BC V8V 1G3",0.27
59170313,"46 Pilot St, Victoria, BC V8V 2A4",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.46
59170371,"831 Walker St, Victoria, BC V9A 4C3",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.3
59170371,"831 Walker St, Victoria, BC V9A 4C3",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.36
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.41
59170372,"637 Pine St, Victoria, BC V9A 2Z9",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.15
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.24
59170373,"639 Langford St, Victoria, BC V9A 3C8",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.34
59170373,"639 Langford St, Victoria, BC V9A 3C8",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.35
59170373,"824 Russell St, Victoria, BC V9A 3X7",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.21
59170373,"824 Russell St, Victoria, BC V9A 3X7",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.45
59170375,"822 Catherine St, Victoria, BC V9A 3C2",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.29
59170375,"822 Catherine St, Victoria, BC V9A 3C2",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.41
59170376,"442 William St, Victoria, BC V9A 3Y9",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.16
59170376,"442 William St, Victoria, BC V9A 3Y9",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.29
59170376,"442 William St, Victoria, BC V9A 3Y9",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.47
59170378,"230 Robert St, Victoria, BC V9A 3Z2",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.35
59170378,"230 Robert St, Victoria, BC V9A 3Z2",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.41
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.06
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.39
59170383,"2519 Rock Bay Ave, Victoria, BC V8T 4R7",Wark Street Park,"2575 Wark St, Victoria, BC V8T 4G7",0.68
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Selkirk Green Park,"350 Waterfront Crescent, Victoria, BC V8T 5K3",0.09
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.44
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.49
59170383,"David St, Victoria, BC V8T 2C6",Summit Park,"1245 Summit Ave, Victoria, BC V8T 2P9",0.47
59170383,"David St, Victoria, BC V8T 2C6",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.5
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.1
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",Summit Park,"1245 Summit Ave, Victoria, BC V8T 2P9",0.29
59170385,"3121 Steele St, Victoria, BC V8Z 3N7",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.37
59170385,"550 Sumas St, Victoria, BC V8T 4S3",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.05
59170385,"550 Sumas St, Victoria, BC V8T 4S3",Summit Park,"1245 Summit Ave, Victoria, BC V8T 2P9",0.32
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.08
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.42
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Selkirk Green Park,"350 Waterfront Crescent, Victoria, BC V8T 5K3",0.44
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.49
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.31
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Sumas Park,"530 Sumas St, Victoria, BC V8T 4S3",0.34
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Selkirk Green Park,"350 Waterfront Crescent, Victoria, BC V8T 5K3",0.42
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.0
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.37
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.41
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Selkirk Green Park,"350 Waterfront Crescent, Victoria, BC V8T 5K3",0.5
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.0
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.37
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.41
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Selkirk Green Park,"350 Waterfront Crescent, Victoria, BC V8T 5K3",0.5
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.17
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.25
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.4
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.13
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.35
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.36
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.31
59170389,"2967 Irma St, Victoria, BC V9A 1S5",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.11
59170389,"2967 Irma St, Victoria, BC V9A 1S5",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.46
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.11
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Cecelia Ravine Park,"475 Burnside Rd E, Victoria, BC V8T 2X2",0.42
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Arbutus Park,"2925 Washington Ave, Victoria, BC V9A 1L1",0.44
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.22
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Balfour Playlot,"74 Chown Pl, Victoria, BC V9A 1H5",0.43
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.47
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.2
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.48
59170555,"647 Niagara St, Victoria, BC V8V 1J1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.28
59170555,"647 Niagara St, Victoria, BC V8V 1J1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.36
59170555,"671 Beacon St, Victoria, BC V8V 1K1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.25
59170555,"671 Beacon St, Victoria, BC V8V 1K1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.32
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.22
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.44
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",The Terrace,"1401 Rockland Ave, Victoria, BC V8S 1V9",0.31
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.32
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.22
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.37
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.47
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Rockland Woodland Garden,"1059 Craigdarroch Rd, Victoria, BC V8S 2A5",0.36
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.4
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.41
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.27
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.51
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.42
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.42
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.17
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.3
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.19
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.32
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",David Spencer Park,"2760 Victor St, Victoria, BC V8R 4E4",0.1
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.5
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Irving Park,"250 Menzies St, Victoria, BC V8V 2G7",0.18
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Michigan Street Playground,"677 Michigan St, Victoria, BC V8V 1S9",0.3
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Lewis Street Park,"32 Lewis St, Victoria, BC V8V 2E8",0.39
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.25
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.34
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.36
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.18
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.43
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Stadacona Park,"1490 Pandora Ave, Victoria, BC V8R 6P9",0.22
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Fern Street Park,"1815 Fern St, Victoria, BC V8R 1L4",0.26
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Terrace Park,"1002 Terrace Ave, Victoria, BC V8S 3V2",0.41
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.0
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.41
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.43
59170723,"103 Tyee Rd, Victoria, BC",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.48
59170805,"2121 Trans-Canada Hwy, Victoria, BC V8T 4L2",Central Park,"2275 Quadra St, Victoria, BC V8T 4C4",0.52
59170805,"515 Chatham St #103, Victoria, BC V8T 1E1",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.41
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Central Park,"2275 Quadra St, Victoria, BC V8T 4C4",0.22
59170807,"1809 Douglas St, Victoria, BC V8W 0B8",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.17
59170807,"1809 Douglas St, Victoria, BC V8W 0B8",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.41
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Central Park,"2275 Quadra St, Victoria, BC V8T 4C4",0.18
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Royal Athletic Park,"1014 Caledonia Ave, Victoria, BC V8T 1E8",0.25
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Blackwood Park,"2550 Cook St, Victoria, BC V8T 3R8",0.31
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Stevenson Memorial Park,"1233 Pembroke St, Victoria, BC V8T 1J6",0.47
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.48
59170809,"715 Pandora Ave, Victoria, BC V8W 1N9",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.1
59170809,"715 Pandora Ave, Victoria, BC V8W 1N9",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.31
59170810,"1525 Amelia St, Victoria, BC V8W 2K1",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.05
59170810,"1525 Amelia St, Victoria, BC V8W 2K1",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.35
59170811,"1207 Douglas St #303, Victoria, BC V8W 2E7",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.29
59170811,"1207 Douglas St #303, Victoria, BC V8W 2E7",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.45
59170811,"517 Fort St, Victoria, BC V8W 2Y6",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.47
59170811,"517 Fort St, Victoria, BC V8W 2Y6",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.47
59170811,"805 Gordon St, Victoria, BC V8W 1Z6",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.29
59170811,"805 Gordon St, Victoria, BC V8W 1Z6",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.35
59170811,"805 Gordon St, Victoria, BC V8W 1Z6",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.44
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.17
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.2
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.3
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Thunderbird Park,"638 Douglas St, Victoria, BC V8V 2P8",0.39
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Beacon Hill Park,"100 Cook St, Victoria, BC V8V 4Z8",0.4
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Cridge Park,"720 Belleville St., Victoria, BC V8W 1A3",0.47
59170815,"831 Yates St, Victoria, BC V8W 1M1",Franklin Green,"1045 Mason St, Victoria, BC V8V 3P5",0.28
59170815,"831 Yates St, Victoria, BC V8W 1M1",Centennial Square,"1 Centennial Square, Victoria, BC V8W 1P5",0.43
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.37
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.28
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.5
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Saghalie Park,"130 Esquimalt Rd, Victoria, BC V9A 3K9",0.12
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Songhees Hillside Park,"40 Saghalie Rd, Victoria, BC V9A 6Z6",0.13
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.38
59170820,"231 Russell St, Victoria, BC V9A 3X1",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.22
59170820,"231 Russell St, Victoria, BC V9A 3X1",Banfield Park,"521 Craigflower Rd, Victoria, BC V9A 2V8",0.46
59170820,"231 Russell St, Victoria, BC V9A 3X1",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.5
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Barnard Park,"300 Barnard Ave, Victoria, BC V9A 3R6",0.29
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Triangle Park,"150 Wilson St, Victoria, BC V9A 6X1",0.3
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Victoria West Park,"95 Bay St, Victoria, BC V9A 6X9",0.49
